state,name_y,category,latitude,longitude,class
Texas,Rick's Burgers,'Food and beverage consultant',32.575399,-97.2010814,0
Florida,L&R Fish Market,'Seafood market',26.1720929,-80.1468393,0
California,Sysco Los Angeles - Wholesale Restaurant Food Supplies,'Food products supplier',34.008783099999995,-117.853916,0
Tennessee,Mama’s Kitchen,'Meat dish restaurant',36.3152619,-86.7140644,0
Tennessee,Thomas Meat and Seafood Market & Catering,'Butcher shop deli',35.0469455,-89.6835455,0
California,Isla Grill,'Filipino restaurant',34.2215368,-118.432931,0
Georgia,Smokemasters Franchise and Caterie,'Catering food and drink supplier',33.941815,-84.008145,0
Mississippi,NA Food Dash,'Delivery service',34.489186,-88.99419549999999,0
Texas,Mondelez International/Nabisco Foods (Oero/Ritz),'Food manufacturer',29.6051049,-98.285487,0
North Carolina,The Storehouse,'Food bank',35.3035169,-82.44320549999999,0
Arizona,Koryo Korean BBQ,'Korean barbecue restaurant',33.5783066,-112.1517905,0
North Carolina,A-List Models and Talent,'Modeling agency',35.885603499999995,-78.58042379999999,0
Texas,Community Care Pantry,'Food bank',32.1985666,-95.8351531,0
Georgia,Strive Foods,'Catering food and drink supplier',33.917128,-84.3794849,0
Oklahoma,Fancy That,'Brunch restaurant',35.221986,-97.441338,0
California,Abundant Living Family Church - Food Distribution Center,'Food bank',34.0853036,-117.5713179,0
Alabama,Crawford's,'Western food',34.8022765,-86.9713477,0
Florida,South Dade Fish Market,'Fresh food market',25.5617744,-80.3851881,0
South Carolina,Taste of soul restaurant bar and grill LLC,'Soul food restaurant',33.5107208,-80.85399559999999,0
New Mexico,Grants Community Pantry,'Food bank',35.1514892,-107.8461303,0
Texas,Romo's Tex Mex,'Latin American restaurant',30.9639571,-95.3881493,0
Arkansas,LRFoodTruck Stop,'Catering food and drink supplier',34.742118999999995,-92.282156,0
Texas,Ye Olde English Bakery & Deli,'Wedding bakery',31.0872437,-97.3622639,0
North Carolina,Yadkin Christian Ministries (Food Pantry),'Food bank',36.1175605,-80.6538587,0
California,Berry Twist,'Dessert restaurant',38.0037908,-122.5449792,0
Georgia,The Pantry,'Food bank',33.7222839,-84.7640484,0
Georgia,Ric Rack,'Food bank',34.425477,-84.1061922,0
South Carolina,Hwy 15 Brazilian Restaurant,'Brazilian restaurant',33.690107999999995,-78.903285,0
Alabama,The Garden Market,'Fresh food market',33.1500092,-86.82238009999999,0
Florida,Pinch Me Gastrobar & Market,'Food and drink',25.7453119,-80.259327,0
Texas,3 S Bartending & Margarita Machine Rental,'Food and beverage consultant',29.8803721,-95.4547008,0
Mississippi,Food Depot,'Food products supplier',32.2678638,-90.2197647,0
Louisiana,Uncle E's Wings & Things,'Soul food restaurant',30.4775065,-91.0832989,0
Arkansas,J2G,'Delivery service',35.820989399999995,-90.668736,0
North Carolina,The Open Door Ministries,'Food bank',35.4938124,-82.9908365,0
Florida,Coco Baleadas Miami,'Honduran restaurant',25.7510251,-80.2224944,0
California,Water’z Wing’z,'Delivery Restaurant',38.4966882,-121.4492014,0
Mississippi,Southern Star Kitchen,'Food producer',31.9940577,-90.3155304,0
Florida,QUINOA CORNER,'Delivery service',25.8575963,-80.2781057,0
Florida,Hodges Produce,'Fresh food market',30.2864549,-82.13322269999999,0
California,Fusion Restaurant and Bar,'Delivery Chinese restaurant',34.3045777,-116.5380574,0
Texas,SAAP Lao Kitchen,'Food producer',32.851205,-97.1297912,0
South Carolina,United Natural Foods,'Food products supplier',34.7108497,-81.00434109999999,0
Oklahoma,Victory Life Food Bank,'Food bank',33.9929644,-96.3839039,0
Georgia,Low-Lo Food Mart,'Food court',32.594338,-83.651331,0
Arkansas,Choctaw Food Bank,'Food bank',35.527996,-92.4397426,0
Texas,Fatima’s pupusas & snacks,'Food and beverage exporter',30.084173,-95.4933569,0
Florida,JBT,'Food processing equipment',28.0469779,-81.9188156,0
Florida,EL YAUCANO,'Latin American restaurant',27.5954354,-81.50361939999999,0
California,Pounder,'Korean barbecue restaurant',33.998309,-117.8437605,0
California,Nam-Hoa Fish Market Inc.,'Seafood market',34.060338,-118.2386319,0
California,China Run,'Delivery Restaurant',33.7331149,-117.8442329,0
California,Van Law Food Products,'Food products supplier',33.8760219,-117.9702091,0
Florida,El Son Del Coqui,'Puerto Rican restaurant',28.2824186,-82.6978262,0
North Carolina,Upper Room Food Ministries,'Food bank',35.6567616,-80.26150969999999,0
Texas,Shining Light Food Ministry,'Food bank',32.7232171,-95.997344,0
Florida,EdM Deliveries and Junk Removal,'Delivery service',28.0418708,-82.74085889999999,0
Arkansas,Butterball LLC,'Food producer',36.1017572,-93.7361307,0
California,UCA8 - Amazon Berkeley,'Delivery service',37.8503261,-122.2883499,0
North Carolina,Perry Lowe Orchards,'Food products supplier',36.0322222,-81.1872222,0
South Carolina,The Chapel Seafood,'Seafood market',34.172411499999995,-79.3947737,0
California,North County Food Bank,'Food bank',33.151966,-117.237648,0
Florida,Lechonera El Patio,'Puerto Rican restaurant',28.0353528,-82.01743689999999,0
Florida,Tucks Caribbean Restaurant,'Caribbean restaurant',26.7264269,-80.0833706,0
Texas,Bazaar Models,'Modeling agency',31.7890588,-106.5067654,0
California,Santa Monica Seafood Company,'Seafood wholesaler',33.8624818,-118.2327615,0
North Carolina,The Filling Station,'Restaurant or cafe',35.168355,-77.6897791,0
North Carolina,Sara Lee Bakery,'Food manufacturer',35.8734092,-77.5595321,0
California,Clif Bar & Company,'Organic food store',37.8475476,-122.2923664,0
North Carolina,Lovey's Natural Foods & Cafe,'Health food store',34.230205999999995,-77.8277758,0
Texas,National Restaurant Supply,'Restaurant supply store',31.7680971,-106.3774442,0
Arizona,One Stop Nutrition,'Health food store',33.3348125,-111.7838748,0
Tennessee,The Mustard Seed / Back to the Garden Deli,'Health food store',35.962947,-83.1950789,0
Tennessee,Hotel & Restaurant Supply,'Restaurant supply store',35.052503,-89.93843299999999,0
Louisiana,Stop & Buy Seafood,'Seafood market',30.23331,-91.993972,0
Mississippi,Vitamins Plus,'Health food store',31.3305804,-89.3714023,0
Texas,TriniCakes Cupcakery,'Bakery',29.4978279,-98.4705267,0
Florida,Culinary Convenience,'Restaurant supply store',26.094012,-80.140481,0
North Carolina,Modlins Country Store,'Seafood market',35.5356752,-77.0684816,0
California,Lassens Natural Foods & Vitamins,'Health food store',34.168178999999995,-119.1788604,0
Oklahoma,Oklahoma Restaurant Supply,'Restaurant supply store',35.465418,-97.561599,0
Louisiana,Captain Avery's Seafood Market,'Seafood market',32.5350786,-92.0810558,0
California,Pastry Swan Bakery,'Bakery',33.75954,-116.439943,0
California,Donut Queen,'Donut shop',34.1074655,-117.8369265,0
Florida,Jamaica Herbal Health Food Store and Juice Bar,'Health food store',26.1783482,-80.2024699,0
North Carolina,The Only Earth,'Health food store',35.9732902,-80.0163467,0
California,Carbonic Service,'Restaurant supply store',37.3599763,-121.941868,0
California,Lassen's Health Foods,'Health food store',34.4367585,-119.8033605,0
Louisiana,Crain's Fish Market,'Seafood market',30.8489567,-90.1512716,0
California,Lassens Natural Foods & Vitamins SLO,'Health food store',35.294926,-120.669991,0
Florida,Maltese & Co Restaurant Equipment,'Restaurant supply store',26.135083,-80.15645459999999,0
New Mexico,Shamrock Foodservice Warehouse,'Restaurant supply store',33.4083298,-104.5193018,0
Alabama,Pies By Mike,'Bakery',32.8545646,-86.6232452,0
Florida,Restaurant Warehouse,'Restaurant supply store',26.1716115,-80.1469506,0
Arizona,Copa Craze,'Health food store',33.0701581,-112.0468218,0
Texas,Waco Restaurant Supply,'Restaurant supply store',31.5219764,-97.1826095,0
Texas,Mission Restaurant Supply,'Restaurant supply store',27.7929763,-97.4689254,0
Alabama,Aunt Bea's Gourmet Bakery and Bistro,'Bakery',34.7315295,-87.7030032,0
Alabama,Dayspring Nature Shop,'Health food store',32.6429717,-85.3789237,0
Florida,La Villa Bakery,'Bakery',28.6675128,-81.4225522,0
Arizona,Nature's Health Shoppe,'Health food store',33.3483193,-111.8573461,0
Georgia,Bette's Healthy Living,'Health food store',33.2484085,-84.26928029999999,0
Arizona,DISCOUNT NUTRITION SUPERSTORE,'Health food store',33.6369145,-112.0702977,0
South Carolina,Bolan Hall Seafood,'Seafood market',32.4286976,-80.8966684,0
Florida,The Paper Company LLC,'Restaurant supply store',26.96649,-82.210171,0
Arizona,"Arizona Restaurant Supply, Inc.",'Restaurant supply store',32.316681,-111.045881,0
Arizona,Sweet Doce Brazil,'Bakery',32.6739912,-114.6453588,0
Arkansas,Davidson Fish Co,'Seafood market',35.1467174,-90.1678964,0
South Carolina,Crave CupCake Boutique,'Bakery',32.4399964,-80.67418959999999,0
North Carolina,Poke n' Ramen 360,'Japanese sweets restaurant',35.3700689,-80.7239298,0
California,Heritage Marketplace,'Organic food store',37.954186,-120.424015,0
Tennessee,"Fresh Bakery by Hollywood Feed - Memphis, TN - Union",'Bakery',35.1343435,-89.9946566,0
Tennessee,Best Donuts,'Donut shop',36.3211718,-86.6237092,0
Tennessee,Sweet Thing Bakery,'Bakery',36.2087887,-86.3026797,0
Arizona,Fat Straw Nutrition,'Health food store',33.4386113,-111.7011923,0
Georgia,HM Fixture,'Restaurant supply store',33.9361644,-84.2325544,0
Alabama,B & K Seafood,'Seafood market',31.531699,-87.89751489999999,0
California,Berkeley Organic Market & Deli,'Organic food store',37.8567104,-122.2535354,0
North Carolina,Uptown Nutrition,'Health food restaurant',35.612937599999995,-77.37228449999999,0
New Mexico,Comida buena food pantry,'Food bank',35.0718034,-106.5821995,0
Florida,Capt. Cook's Seafood Market,'Seafood market',26.557465,-81.90934,0
Texas,Carey's Country Cooking,'Health food restaurant',33.427643,-94.1060181,0
Arizona,Copper Miner Restaurant,'Traditional American restaurant',32.6651798,-114.4094542,0
Texas,Groomer's Seafood,'Seafood market',27.827383,-97.3877628,0
Georgia,Victory Foods,'Food products supplier',34.274475599999995,-83.8274318,0
North Carolina,Moo Mountain Bakery,'Bakery',35.5122722,-83.0706812,0
Arizona,St. Vincent De Paul Society Pantry,'Food bank',33.5305287,-112.1166841,0
North Carolina,Da Vinci Food Service,'Wholesale food store',33.9093449,-78.5953349,0
Georgia,Kumquat Mae,'Bakery',33.9428663,-83.4509956,0
California,Kura Revolving Sushi Bar,'Conveyor belt sushi restaurant',33.611678999999995,-117.707624,0
California,Hwasot Firepot BBQ,'Korean restaurant',37.3519844,-121.9815737,0
Florida,Cask,'Taco restaurant',27.3363075,-82.53955839999999,0
California,Laguna Cookie Co,'Food producer',33.7063655,-117.9251914,0
California,Costco Food Court,'Food court',37.3908309,-121.8844257,0
South Carolina,Landmark Restaurant,'Country food restaurant',34.6239548,-79.6409722,0
Tennessee,George's Prepared Foods,'Frozen food manufacturer',36.3154206,-84.209226,0
Texas,Blend Nutrition Co.,'Health food store',30.1258598,-95.4582047,0
South Carolina,Golden Corner Food Pantry,'Food products supplier',34.6745513,-82.9805842,0
Arizona,Carvalho's Brazilian Kitchen,'Brazilian restaurant',33.7007609,-111.923717,0
Arizona,Snyder's-Lance (Tom's Snacks),'Food manufacturer',33.459579,-112.379955,0
New Mexico,Pho Real,'Pho restaurant',35.131323,-106.588984,0
Alabama,Tyson Foods Inc,'Food products supplier',34.0549282,-86.5798954,0
California,Dawn Food Products Inc,'Food products supplier',34.0475226,-117.5688452,0
Florida,Delicias Colombianas,'Colombian restaurant',25.9950078,-80.3097863,0
California,River City Food Bank at St. Matthew's,'Food bank',38.6234261,-121.4099428,0
California,Wild Local Seafood Co,'Seafood market',34.2403567,-119.2642767,0
Florida,Medi Gyros & Subs,'Middle Eastern restaurant',28.304232,-81.4080005,0
Florida,"Cutting Edge Ministies, Inc (Food Center)",'Food bank',27.4970016,-81.79041819999999,0
Oklahoma,Casey's Cajun Kitchen,'Cajun restaurant',35.291633,-97.809661,0
Florida,Golden Krust Caribben Bakery & Grill,'Caribbean restaurant',26.1658333,-80.23111109999999,0
Arizona,Hot Dogs Estilo Sonora,'Hot dog restaurant',32.0809599,-110.9591678,0
Florida,Permanently Closed,'Seafood market',25.8833224,-80.2142231,0
Tennessee,Kusina,'Filipino restaurant',35.3402912,-89.9026189,0
California,Panda House,'Delivery Restaurant',33.921729,-118.1874602,0
Arkansas,Tyson Foods Inc.,'Food products supplier',35.2174635,-93.1613585,0
Tennessee,Mr Happy,'Soul food restaurant',35.0273104,-85.2536737,0
California,Dank City Delivery | Sacramento Cannabis Delivery,'Delivery service',38.777536,-121.4144885,0
Florida,America's Bistro,'Honduran restaurant',26.007271,-80.2738114,0
Mississippi,Family Frozen Foods,'Food products supplier',30.439556,-88.83616579999999,0
Texas,Fresh Fit Meals,'Health food restaurant',31.8895082,-102.350151,0
California,Reyna's Restaurant y pupuseria,'Salvadoran restaurant',34.0054266,-118.291434,0
Arizona,Pio Decimo Center,'Food bank',32.2111615,-110.9704405,0
Texas,The Queen Vic Pub & Kitchen,'Modern British restaurant',29.7343667,-95.4205694,0
Florida,Sweetie's BBQ,'Delivery Restaurant',28.061723,-82.4533107,0
Arkansas,El Camino Real,'Latin American restaurant',36.05449,-94.164937,0
California,US Foods,'Food products supplier',33.1425263,-117.2331526,0
Tennessee,Crescent City Gallatin,'Cajun restaurant',36.388388,-86.4467051,0
California,La Reyna Tacos #2,'Taco restaurant',34.0343734,-118.2316338,0
North Carolina,Carolina Country Snacks,'Food',36.2727165,-78.4016189,0
California,Salvation Army Corps Community Center,'Food bank',40.567693,-122.3552789,0
California,"Bar Bakers, LLC",'Food manufacturer',33.8077275,-118.0633515,0
California,Grassdoor Delivery,'Delivery service',35.3647126,-118.648639,0
Tennessee,Johnson Electric,'Food manufacturing supply',36.4936027,-86.8603057,0
Georgia,Zen on Ten Asian Bistro & Sushi Bar,'Asian restaurant',33.7817721,-84.4077822,0
North Carolina,Guilford County Food Pantry,'Food bank',36.078015,-79.7410009,0
Texas,Interfaith Outreach Services,'Food bank',33.906765,-98.493133,0
Florida,Calvary Food Pantry,'Food bank',27.9629527,-82.70958019999999,0
Tennessee,Gigi's Cupcakes,'Bakery',35.8954838,-84.171798,0
Florida,Indomania Restaurant,'Indonesian restaurant',25.8024415,-80.1258758,0
Texas,Honey Tree,'Health food restaurant',32.3048861,-95.3034807,0
California,Twin Lakes Food Bank,'Food bank',38.6822958,-121.1577386,0
South Carolina,Hudson's Smokehouse BBQ Catering,'Catering food and drink supplier',33.9620401,-81.20992629999999,0
Florida,Sabor Catracho,'Honduran restaurant',26.6636635,-81.83643169999999,0
California,Elephant Bar Restaurant,'Asian restaurant',34.0694209,-117.926319,0
North Carolina,Sun Delivery LLC,'Delivery service',35.913488099999995,-80.0709893,0
Mississippi,Southern Seafood Co,'Seafood wholesaler',31.3247222,-89.2816667,0
Florida,Clarendon Cuisine Inc,'Jamaican restaurant',28.5787094,-81.4661443,0
Florida,Taylor Farms Florida Inc,'Food products supplier',28.457131,-81.412852,0
North Carolina,Greek Cuisine,'Greek restaurant',36.0193495,-78.90976189999999,0
Arkansas,D & E Feed Seed & Produce,'Food',35.8469938,-90.7050845,0
Arizona,Prescott Valley Food Bank,'Food bank',34.6094347,-112.3126115,0
California,Highway 99 Collective,'Delivery service',35.320977,-119.018687,0
North Carolina,Buns Barn,'Asian restaurant',35.817397,-78.84570699999999,0
California,Asian Cravings,'Asian fusion restaurant',35.6273941,-120.6890626,0
Georgia,Du's Caribbean style Rasta'rant,'Caribbean restaurant',33.598313399999995,-85.10284539999999,0
Texas,DEVINE FOOD PANTRY,'Food bank',29.143013,-98.904179,0
California,Fusion Bistro,'Asian fusion restaurant',37.977619,-122.0346573,0
New Mexico,Bueno Foods,'Food manufacturer',35.065628,-106.6547012,0
California,Hawaiian Drive Inn,'Hawaiian restaurant',37.3390661,-121.883842,0
California,Taqueria El Taconazo,'Peruvian restaurant',37.360746,-121.9480835,0
Louisiana,Urbano's Taco Bar,'Taco restaurant',30.186757,-92.011105,0
California,Krispy Kreme,'Donut shop',37.994077,-122.286225,0
Tennessee,"Hearthside Food Solutions, LLC",'Food manufacturer',36.151431,-86.70962899999999,0
North Carolina,Food Bank CENC at Greenville,'Food bank',35.570828,-77.441034,0
Texas,Jane & John Dough Bakery,'Bakery',30.099303,-95.615014,0
Texas,TMF Delivery,'Delivery service',29.8714534,-95.4756429,0
California,El Metate Tortilla Factory,'Food manufacturer',33.745127499999995,-117.8584638,0
Florida,The Steak Out Portuguese and Brazilian Restaurant,'Portuguese restaurant',26.315763,-80.07801429999999,0
California,Sammy's Kitchen,'Halal restaurant',38.0289002,-121.3215471,0
Oklahoma,JRNY2U NUTRITION,'Health food store',36.7493019,-95.976654,0
Texas,Operation Refuge Pantry,'Food bank',30.358531,-95.0838851,0
Texas,Lom's Seafood Market,'Seafood market',30.0941662,-93.7582041,0
South Carolina,Addy's Dutch Cafe & Restaurant,'Dutch restaurant',34.8514462,-82.3978946,0
North Carolina,Fay to Go,'Delivery service',35.0595222,-78.8756393,0
Florida,REAL DEAL SEAFOOD INC,'Seafood market',28.809146,-81.2643349,0
Arizona,Community Food Bank Green Valley,'Food bank',31.8516455,-110.9869825,0
Texas,Auto-Chlor System,'Restaurant supply store',32.8372497,-96.8990822,0
California,Stay Fit Meals,'Health food restaurant',35.3224065,-119.0563404,0
Texas,Empacadora GAB Inc,'Food',27.6030368,-99.4965362,0
Georgia,Mutt and Jeff Porkskins Inc,'Food products supplier',33.4471796,-84.606822,0
North Carolina,Charlotte Florist,'Flower delivery',35.4201415,-80.5905326,0
Arizona,Compassion Center,'Food bank',33.3464242,-111.8406737,0
Alabama,Zirlotts Gulf Products,'Seafood market',30.3837333,-88.1449171,0
North Carolina,"Chandler Foods, Inc.",'Food manufacturer',36.0556599,-79.8379561,0
Mississippi,Tiki Delivery,'Delivery service',30.3794359,-89.1475306,0
Louisiana,St Roch Seafood,'Seafood market',30.001834,-90.03491199999999,0
Tennessee,Dixon's Soul Food,'Delivery Restaurant',36.0120334,-86.61497399999999,0
Alabama,What's For Lunch,'Health food restaurant',32.500505,-86.36879259999999,0
Texas,TreeHouse Foods,'Food manufacturing supply',31.807546,-106.398024,0
Oklahoma,Shawnee Delivery,'Delivery service',35.1239105,-95.7648279,0
North Carolina,Louisiana Lucky Phat Seafood,'Seafood market',35.2357127,-80.8045262,0
Alabama,Port City Deliveries,'Delivery service',30.6770392,-88.1342653,0
